pose_cap_00,pose_cap_01,pose_cap_02,pose_cap_03,pose_cap_10,pose_cap_11,pose_cap_12,pose_cap_13,pose_cap_20,pose_cap_21,pose_cap_22,pose_cap_23,pose_cap_30,pose_cap_31,pose_cap_32,pose_cap_33
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9997744813308121,-0.018719028044820993,0.010029180862014007,0.003868994492626676,0.018750273917602252,0.9998196051603451,-0.00303057173277004,0.005020500454322896,-0.009970642292282778,0.003217938170598221,0.9999451140768731,-0.007795220125446534,0.0,0.0,0.0,1.0
0.9992494600875916,-0.03477189053615761,0.017071383751714075,0.006828959160722022,0.03488915145790158,0.9993692645650806,-0.006619679236829599,0.010009282169567327,-0.016830437463251087,0.007210316996664934,0.999832359800184,-0.016475120249369195,0.0,0.0,0.0,1.0
0.9978477076846338,-0.05657668273823106,0.03315164006288612,0.011330958422165874,0.05715467527526888,0.9982247505060823,-0.016753822586168303,0.016754462850352727,-0.032144911925531615,0.018612534685200154,0.9993099009766151,-0.02935706653995413,0.0,0.0,0.0,1.0
0.9962636598520159,-0.07369450143041972,0.04503155024190187,0.014641359939355917,0.07481382842422207,0.9969159353537375,-0.023696179318495873,0.022149269588313227,-0.04314639190915189,0.02697662500582867,0.9987044861061338,-0.039937581747402515,0.0,0.0,0.0,1.0
0.9948330015285781,-0.08664126583634461,0.052920602074394536,0.01691196256662017,0.0886664341945168,0.9953665996154533,-0.0371967178283265,0.027531364600079072,-0.0494526290187889,0.041696803525529,0.9979057140125431,-0.05113344781454479,0.0,0.0,0.0,1.0
0.9930626940604584,-0.10126727637918242,0.05976139556709739,0.018593754100382172,0.10459053775673785,0.9929724689755369,-0.05537594485319463,0.03491853638079273,-0.053733649393477356,0.061242261481512614,0.9966755140623701,-0.06732360749007578,0.0,0.0,0.0,1.0
0.9920317856470541,-0.10816716615442941,0.06459721690628871,0.018897389586797687,0.11231303637963616,0.991582404393102,-0.0644214029433114,0.04062786281773488,-0.057085183060969415,0.07116318896816086,0.9958298461136722,-0.07998028150530677,0.0,0.0,0.0,1.0
0.9916261712654669,-0.1120040042650664,0.06428560873152145,0.017093180938370832,0.11726933009279106,0.9894557976334248,-0.08500075734483058,0.04863655087253333,-0.05408734307561293,0.09182770583107215,0.9943048987915256,-0.09653309838926548,0.0,0.0,0.0,1.0
0.9926162790739296,-0.10698135073765379,0.05716566374821907,0.013571728716487326,0.1121713917893316,0.9889439930626273,-0.09699153287475122,0.055444327951352325,-0.04615735457618225,0.10268772652901091,0.9936421536140837,-0.10963933909719133,0.0,0.0,0.0,1.0
0.9937631896019421,-0.10053797359386199,0.04823731810346637,0.009054319714841283,0.10523798006430382,0.9886128732972007,-0.10756186267930519,0.062470361827543584,-0.0368739819406599,0.11196741765664053,0.9930274955101424,-0.12272474562058457,0.0,0.0,0.0,1.0
0.995658035834744,-0.08700411922539832,0.03309620696564895,0.001184570958942411,0.09044681526923361,0.9882812634350295,-0.12296144904366818,0.07182723608490028,-0.022010208662195285,0.12542100135574702,0.9918594271032417,-0.13905036838515455,0.0,0.0,0.0,1.0
0.9972404756493556,-0.07258850790770133,0.015567345514945445,-0.005570720874251716,0.07400100400273794,0.9887212026793843,-0.13020842821731266,0.07902957060646332,-0.005940129058760145,0.13100111408675127,0.9913644249088215,-0.1515268426342315,0.0,0.0,0.0,1.0
0.9981623289785874,-0.06059429932117602,0.000543964906419939,-0.0128128121162413,0.06006547096433067,0.9881851881284439,-0.14100416008540473,0.08556460939866288,0.008006510218360678,0.14077771433480926,0.9900088539709094,-0.16300444614834322,0.0,0.0,0.0,1.0
0.9987548731023116,-0.045832039438019265,-0.0197009546808948,-0.023778993767669218,0.04239011906200755,0.9878942498144826,-0.1492247599743236,0.09390003028820426,0.026301734929384285,0.14820383039732,0.9886070217205972,-0.1774569067894271,0.0,0.0,0.0,1.0
